benchamrk, data-size, run, duration
localization, sim_fast, 5, 34833
localization, sim_fast, 6, 34607
localization, sim_fast, 7, 34766
localization, sim_fast, 8, 35697
localization, sim_fast, 9, 34567
localization, sim_fast, 10, 35015
localization, sim_fast, 11, 34818
localization, sim_fast, 12, 34851
localization, sim_fast, 13, 34969
localization, sim_fast, 14, 34688
localization, sim_fast, 15, 34752
localization, sim_fast, 16, 34986
localization, sim_fast, 17, 34990
localization, sim_fast, 18, 34623
localization, sim_fast, 19, 34454
localization, sim_fast, 20, 47973
localization, sim_fast, 21, 40489
localization, sim_fast, 22, 40718
localization, sim_fast, 23, 34683
localization, sim_fast, 24, 34870
localization, sim_fast, 25, 35908
localization, sim_fast, 26, 34883
localization, sim_fast, 27, 35289
localization, sim_fast, 28, 35004
localization, sim_fast, 29, 34066
localization, sim_fast, 30, 35982
localization, sqcif, 1, 2913844
localization, sqcif, 2, 2910799
localization, sqcif, 3, 2908152
localization, sqcif, 4, 2913988
localization, sqcif, 5, 2910199
localization, sqcif, 6, 2910091
localization, sqcif, 7, 2908537
localization, sqcif, 8, 2911316
localization, sqcif, 9, 2907425
localization, sqcif, 10, 2908197
localization, sqcif, 11, 2912803
localization, sqcif, 12, 2912009
localization, sqcif, 13, 2918659
localization, sqcif, 14, 2917828
localization, sqcif, 15, 2912736
localization, sqcif, 16, 2912926
localization, sqcif, 17, 2909297
localization, sqcif, 18, 2910489
localization, sqcif, 19, 2909167
localization, sqcif, 20, 2911539
localization, sqcif, 21, 2914444
localization, sqcif, 22, 2911699
localization, sqcif, 23, 2911615
localization, sqcif, 24, 2908727
localization, sqcif, 25, 2909926
localization, sqcif, 26, 2911359
localization, sqcif, 27, 2912357
localization, sqcif, 28, 2910355
localization, sqcif, 29, 2905811
localization, sqcif, 30, 2906333
localization, vga, 1, 272954372
localization, vga, 2, 272861277
localization, vga, 3, 272937722
localization, vga, 4, 272844189
localization, vga, 5, 272936768
localization, vga, 6, 272845505
localization, vga, 7, 272844907
localization, vga, 8, 272936565
localization, vga, 9, 272837940
localization, vga, 10, 272949547
localization, vga, 11, 272860838
localization, vga, 12, 272812915
localization, vga, 13, 272833207
localization, vga, 14, 272844080
localization, vga, 15, 272962395
localization, vga, 16, 272870485
localization, vga, 17, 272955084
localization, vga, 18, 272827928
localization, vga, 19, 272894760
localization, vga, 20, 272861845
localization, vga, 21, 272838970
localization, vga, 22, 272849506
localization, vga, 23, 272849451
localization, vga, 24, 272864591
localization, vga, 25, 272863126
localization, vga, 26, 272887975
localization, vga, 27, 272872477
localization, vga, 28, 272865679
localization, vga, 29, 272853748
localization, vga, 30, 272916152
mser, cif, 1, 10082226
mser, cif, 2, 10074426
mser, cif, 3, 10064208
mser, cif, 4, 10097069
mser, cif, 5, 10067481
mser, cif, 6, 10074735
mser, cif, 7, 10072551
mser, cif, 8, 10067168
mser, cif, 9, 10078842
mser, cif, 10, 10072596
mser, cif, 11, 10082668
mser, cif, 12, 10073909
mser, cif, 13, 10079523
mser, cif, 14, 10081697
mser, cif, 15, 10081405
mser, cif, 16, 10083220
mser, cif, 17, 10079879
mser, cif, 18, 10108385
mser, cif, 19, 10073229
mser, cif, 20, 10095578
mser, cif, 21, 10085059
mser, cif, 22, 10083122
mser, cif, 23, 10088840
mser, cif, 24, 10095205
mser, cif, 25, 10087451
mser, cif, 26, 10100405
mser, cif, 27, 10074633
mser, cif, 28, 10091813
mser, cif, 29, 10084196
mser, cif, 30, 10076612
mser, qcif, 1, 1975294
mser, qcif, 2, 1975557
mser, qcif, 3, 1974329
mser, qcif, 4, 1964289
mser, qcif, 5, 1983152
mser, qcif, 6, 1993720
mser, qcif, 7, 1978165
mser, qcif, 8, 1990828
mser, qcif, 9, 1964062
mser, qcif, 10, 1968484
mser, qcif, 11, 1979756
mser, qcif, 12, 1992539
mser, qcif, 13, 1993207
mser, qcif, 14, 2000263
mser, qcif, 15, 1982605
mser, qcif, 16, 1992011
mser, qcif, 17, 1992790
mser, qcif, 18, 1995376
mser, qcif, 19, 1995662
mser, qcif, 20, 1998144
mser, qcif, 21, 1978467
mser, qcif, 22, 1964210
mser, qcif, 23, 1979000
mser, qcif, 24, 2007729
mser, qcif, 25, 2015494
mser, qcif, 26, 1995146
mser, qcif, 27, 1981027
mser, qcif, 28, 1973401
mser, qcif, 29, 2006684
mser, qcif, 30, 2011888
mser, sim, 1, 487838
mser, sim, 2, 490725
mser, sim, 3, 487789
mser, sim, 4, 487117
mser, sim, 5, 487366
mser, sim, 6, 486243
mser, sim, 7, 492282
mser, sim, 8, 487615
mser, sim, 9, 488133
mser, sim, 10, 485855
mser, sim, 11, 488741
mser, sim, 12, 486603
mser, sim, 13, 485590
mser, sim, 14, 488155
mser, sim, 15, 487844
mser, sim, 16, 487456
mser, sim, 17, 485892
mser, sim, 18, 488370
mser, sim, 19, 489551
mser, sim, 20, 485694
mser, sim, 21, 488168
mser, sim, 22, 486831
mser, sim, 23, 486749
mser, sim, 24, 487540
mser, sim, 25, 485551
mser, sim, 26, 488550
mser, sim, 27, 487716
mser, sim, 28, 486184
mser, sim, 29, 490015
mser, sim, 30, 484902
mser, sim_fast, 1, 146305
mser, sim_fast, 2, 146184
mser, sim_fast, 3, 147664
mser, sim_fast, 4, 145037
mser, sim_fast, 5, 146604
mser, sim_fast, 6, 144989
mser, sim_fast, 7, 145232
mser, sim_fast, 8, 149031
mser, sim_fast, 9, 144731
mser, sim_fast, 10, 149955
mser, sim_fast, 11, 145178
mser, sim_fast, 12, 148686
mser, sim_fast, 13, 145772
mser, sim_fast, 14, 144736
mser, sim_fast, 15, 144491
mser, sim_fast, 16, 144695
mser, sim_fast, 17, 151949
mser, sim_fast, 18, 144732
mser, sim_fast, 19, 148054
mser, sim_fast, 20, 145438
mser, sim_fast, 21, 148798
mser, sim_fast, 22, 144098
mser, sim_fast, 23, 145264
mser, sim_fast, 24, 144138
mser, sim_fast, 25, 145452
mser, sim_fast, 26, 146028
mser, sim_fast, 27, 144483
mser, sim_fast, 28, 145077
mser, sim_fast, 29, 145196
mser, sim_fast, 30, 145538
mser, sqcif, 1, 488191
mser, sqcif, 2, 486734
mser, sqcif, 3, 491244
mser, sqcif, 4, 486059
mser, sqcif, 5, 488490
mser, sqcif, 6, 488109
mser, sqcif, 7, 485952
mser, sqcif, 8, 484575
mser, sqcif, 9, 485888
mser, sqcif, 10, 486106
mser, sqcif, 11, 492516
mser, sqcif, 12, 485424
mser, sqcif, 13, 487336
mser, sqcif, 14, 486257
mser, sqcif, 15, 487191
mser, sqcif, 16, 487615
mser, sqcif, 17, 487146
mser, sqcif, 18, 486214
mser, sqcif, 19, 484817
mser, sqcif, 20, 497113
mser, sqcif, 21, 488424
mser, sqcif, 22, 487307
mser, sqcif, 23, 486259
mser, sqcif, 24, 485314
mser, sqcif, 25, 489588
mser, sqcif, 26, 487294
mser, sqcif, 27, 485243
mser, sqcif, 28, 485025
mser, sqcif, 29, 484723
mser, sqcif, 30, 485344
mser, vga, 1, 34726754
mser, vga, 2, 34793186
mser, vga, 3, 34724837
mser, vga, 4, 34742877
mser, vga, 5, 34757493
mser, vga, 6, 34774025
mser, vga, 7, 34790018
mser, vga, 8, 34734744
mser, vga, 9, 34772548
mser, vga, 10, 34758090
mser, vga, 11, 34775629
mser, vga, 12, 34708636
mser, vga, 13, 34740268
mser, vga, 14, 34766388
mser, vga, 15, 34784269
mser, vga, 16, 34752924
mser, vga, 17, 34735260
mser, vga, 18, 34761491
mser, vga, 19, 34738167
mser, vga, 20, 34748472
mser, vga, 21, 34779774
mser, vga, 22, 34732990
mser, vga, 23, 34764220
mser, vga, 24, 34731444
mser, vga, 25, 34731223
mser, vga, 26, 34765132
mser, vga, 27, 34748032
mser, vga, 28, 34789345
mser, vga, 29, 34751402
mser, vga, 30, 34788933
sift, cif, 1, 135518161
sift, cif, 2, 135144096
sift, cif, 3, 135085496
sift, cif, 4, 135110498
sift, cif, 5, 135139868
sift, cif, 6, 135128173
sift, cif, 7, 135134284
sift, cif, 8, 135140346
sift, cif, 9, 135213911
sift, cif, 10, 135187392
sift, cif, 11, 135261305
sift, cif, 12, 135224508
sift, cif, 13, 135218186
sift, cif, 14, 135203993
sift, cif, 15, 135225918
sift, cif, 16, 135270997
sift, cif, 17, 135327294
sift, cif, 18, 135218284
sift, cif, 19, 135263750
sift, cif, 20, 135157164
sift, cif, 21, 135261424
sift, cif, 22, 135319865
sift, cif, 23, 135226203
sift, cif, 24, 135145362
sift, cif, 25, 135286910
sift, cif, 26, 135179895
