benchamrk, data-size, run, duration
localization, vga, 19, 273822008
localization, vga, 20, 273733380
localization, vga, 21, 273739662
localization, vga, 22, 273708697
localization, vga, 23, 273859552
localization, vga, 24, 273725498
localization, vga, 25, 273770561
localization, vga, 26, 273751979
localization, vga, 27, 273761605
localization, vga, 28, 273737438
localization, vga, 29, 273765254
localization, vga, 30, 273742949
mser, cif, 1, 10190996
mser, cif, 2, 10206323
mser, cif, 3, 10197741
mser, cif, 4, 10214484
mser, cif, 5, 10230092
mser, cif, 6, 10198113
mser, cif, 7, 10199391
mser, cif, 8, 10179680
mser, cif, 9, 10216469
mser, cif, 10, 10239376
mser, cif, 11, 10214951
mser, cif, 12, 10227760
mser, cif, 13, 10238871
mser, cif, 14, 10216849
mser, cif, 15, 10227006
mser, cif, 16, 10186399
mser, cif, 17, 10232134
mser, cif, 18, 10223384
mser, cif, 19, 10199698
mser, cif, 20, 10233010
mser, cif, 21, 10212749
mser, cif, 22, 10209331
mser, cif, 23, 10225953
mser, cif, 24, 10205448
mser, cif, 25, 10202106
mser, cif, 26, 10229430
mser, cif, 27, 10210895
mser, cif, 28, 10210036
mser, cif, 29, 10208008
mser, cif, 30, 10198975
mser, qcif, 1, 2013871
mser, qcif, 2, 2027957
mser, qcif, 3, 2033289
mser, qcif, 4, 2050500
mser, qcif, 5, 2045889
mser, qcif, 6, 2066224
mser, qcif, 7, 2016981
mser, qcif, 8, 2013434
mser, qcif, 9, 2012366
mser, qcif, 10, 2009947
mser, qcif, 11, 2013762
mser, qcif, 12, 2014906
mser, qcif, 13, 2017917
mser, qcif, 14, 2017345
mser, qcif, 15, 2005954
mser, qcif, 16, 2015259
mser, qcif, 17, 2018004
mser, qcif, 18, 2023111
mser, qcif, 19, 2017612
mser, qcif, 20, 2037695
mser, qcif, 21, 2068820
mser, qcif, 22, 2053315
mser, qcif, 23, 2029943
mser, qcif, 24, 2019302
mser, qcif, 25, 2010426
mser, qcif, 26, 2025728
mser, qcif, 27, 2039172
mser, qcif, 28, 2004788
mser, qcif, 29, 2014218
mser, qcif, 30, 2021407
mser, sim, 1, 496276
mser, sim, 2, 499341
mser, sim, 3, 498871
mser, sim, 4, 496878
mser, sim, 5, 498709
mser, sim, 6, 496731
mser, sim, 7, 497911
mser, sim, 8, 496447
mser, sim, 9, 497222
mser, sim, 10, 495569
mser, sim, 11, 501041
mser, sim, 12, 500859
mser, sim, 13, 499782
mser, sim, 14, 497138
mser, sim, 15, 500293
mser, sim, 16, 500377
mser, sim, 17, 495526
mser, sim, 18, 497032
mser, sim, 19, 497602
mser, sim, 20, 501159
mser, sim, 21, 497281
mser, sim, 22, 494818
mser, sim, 23, 495764
mser, sim, 24, 498440
mser, sim, 25, 496250
mser, sim, 26, 497302
mser, sim, 27, 497797
mser, sim, 28, 497578
mser, sim, 29, 496908
mser, sim, 30, 499036
mser, sim_fast, 1, 145828
mser, sim_fast, 2, 153493
mser, sim_fast, 3, 146184
mser, sim_fast, 4, 145767
mser, sim_fast, 5, 148920
mser, sim_fast, 6, 145138
mser, sim_fast, 7, 151652
mser, sim_fast, 8, 145218
mser, sim_fast, 9, 146797
mser, sim_fast, 10, 150153
mser, sim_fast, 11, 145683
mser, sim_fast, 12, 150336
mser, sim_fast, 13, 145262
mser, sim_fast, 14, 145564
mser, sim_fast, 15, 150483
mser, sim_fast, 16, 145265
mser, sim_fast, 17, 145281
mser, sim_fast, 18, 149935
mser, sim_fast, 19, 145312
mser, sim_fast, 20, 145692
mser, sim_fast, 21, 149340
mser, sim_fast, 22, 144643
mser, sim_fast, 23, 145571
mser, sim_fast, 24, 148703
mser, sim_fast, 25, 146537
mser, sim_fast, 26, 151066
mser, sim_fast, 27, 144850
mser, sim_fast, 28, 145128
mser, sim_fast, 29, 150988
mser, sim_fast, 30, 145234
mser, sqcif, 1, 501028
mser, sqcif, 2, 498173
mser, sqcif, 3, 495899
mser, sqcif, 4, 502247
mser, sqcif, 5, 499694
mser, sqcif, 6, 497013
mser, sqcif, 7, 506333
mser, sqcif, 8, 501173
mser, sqcif, 9, 496522
mser, sqcif, 10, 497890
mser, sqcif, 11, 497765
mser, sqcif, 12, 496031
mser, sqcif, 13, 498868
mser, sqcif, 14, 501496
mser, sqcif, 15, 498698
mser, sqcif, 16, 497972
mser, sqcif, 17, 497728
mser, sqcif, 18, 499863
mser, sqcif, 19, 497851
mser, sqcif, 20, 497345
mser, sqcif, 21, 498697
mser, sqcif, 22, 497958
mser, sqcif, 23, 497481
mser, sqcif, 24, 497422
mser, sqcif, 25, 501717
mser, sqcif, 26, 498622
mser, sqcif, 27, 502698
mser, sqcif, 28, 499332
mser, sqcif, 29, 500310
mser, sqcif, 30, 498320
mser, vga, 1, 35397886
mser, vga, 2, 35414824
mser, vga, 3, 35353849
mser, vga, 4, 35415129
mser, vga, 5, 35386147
mser, vga, 6, 35367089
mser, vga, 7, 35408092
mser, vga, 8, 35358658
mser, vga, 9, 35394971
mser, vga, 10, 35413594
mser, vga, 11, 35409045
mser, vga, 12, 35373526
mser, vga, 13, 35365798
mser, vga, 14, 35421142
mser, vga, 15, 35398563
mser, vga, 16, 35395634
mser, vga, 17, 35346124
mser, vga, 18, 35429073
mser, vga, 19, 35429520
mser, vga, 20, 35604538
mser, vga, 21, 35350715
mser, vga, 22, 35339287
mser, vga, 23, 35338803
mser, vga, 24, 35374809
mser, vga, 25, 35380444
mser, vga, 26, 35411593
mser, vga, 27, 35362053
mser, vga, 28, 35339868
mser, vga, 29, 35337891
mser, vga, 30, 35348777
sift, cif, 1, 135339977
sift, cif, 2, 135385578
sift, cif, 3, 135377599
sift, cif, 4, 135415304
sift, cif, 5, 135470083
sift, cif, 6, 135390426
sift, cif, 7, 135456462
sift, cif, 8, 135505605
sift, cif, 9, 135393931
sift, cif, 10, 135604059
sift, cif, 11, 135561194
sift, cif, 12, 135484634
sift, cif, 13, 135477054
sift, cif, 14, 135584914
sift, cif, 15, 135476856
sift, cif, 16, 135477661
sift, cif, 17, 135514101
sift, cif, 18, 135470697
sift, cif, 19, 135487403
sift, cif, 20, 135482101
sift, cif, 21, 135511319
sift, cif, 22, 135454076
sift, cif, 23, 135409125
sift, cif, 24, 135459859
sift, cif, 25, 135540783
sift, cif, 26, 135460502
sift, cif, 27, 135430328
sift, cif, 28, 135400729
sift, cif, 29, 135387832
sift, cif, 30, 135394567
sift, qcif, 1, 31952471
sift, qcif, 2, 31853941
sift, qcif, 3, 31923927
sift, qcif, 4, 31919065
sift, qcif, 5, 32000961
sift, qcif, 6, 31895007
sift, qcif, 7, 31856918
sift, qcif, 8, 31924229
sift, qcif, 9, 31935040
sift, qcif, 10, 31978048
sift, qcif, 11, 31965426
sift, qcif, 12, 31944472
sift, qcif, 13, 32004208
sift, qcif, 14, 31952770
sift, qcif, 15, 31906928
sift, qcif, 16, 31918193
sift, qcif, 17, 31904755
sift, qcif, 18, 31885715
sift, qcif, 19, 31913294
sift, qcif, 20, 31920927
sift, qcif, 21, 31940127
sift, qcif, 22, 31972227
sift, qcif, 23, 31938698
sift, qcif, 24, 31941764
sift, qcif, 25, 31972118
sift, qcif, 26, 31932547
sift, qcif, 27, 31933768
sift, qcif, 28, 31915868
sift, qcif, 29, 31902601
sift, qcif, 30, 31954707
sift, sim, 1, 1419926
sift, sim, 2, 1424245
sift, sim, 3, 1427919
sift, sim, 4, 1423833
sift, sim, 5, 1431896
sift, sim, 6, 1420578
sift, sim, 7, 1430080
sift, sim, 8, 1427705
sift, sim, 9, 1427435
sift, sim, 10, 1434398
sift, sim, 11, 1426107
sift, sim, 12, 1424074
sift, sim, 13, 1425330
sift, sim, 14, 1426913
sift, sim, 15, 1422462
sift, sim, 16, 1421941
sift, sim, 17, 1423093
sift, sim, 18, 1425414
sift, sim, 19, 1426103
sift, sim, 20, 1426733
sift, sim, 21, 1422578
sift, sim, 22, 1429560
sift, sim, 23, 1425288
sift, sim, 24, 1423785
sift, sim, 25, 1428474
sift, sim, 26, 1426755
sift, sim, 27, 1424743
sift, sim, 28, 1425772
sift, sim, 29, 1429156
sift, sim, 30, 1421892
sift, sim_fast, 1, 276257
sift, sim_fast, 2, 281591
sift, sim_fast, 3, 281563
sift, sim_fast, 4, 276475
sift, sim_fast, 5, 275885
sift, sim_fast, 6, 280188
sift, sim_fast, 7, 279834
sift, sim_fast, 8, 276350
sift, sim_fast, 9, 275790
sift, sim_fast, 10, 279425
sift, sim_fast, 11, 280333
sift, sim_fast, 12, 275677
sift, sim_fast, 13, 279898
sift, sim_fast, 14, 279767
sift, sim_fast, 15, 279408
sift, sim_fast, 16, 276929
sift, sim_fast, 17, 280096
sift, sim_fast, 18, 280464
sift, sim_fast, 19, 275641
sift, sim_fast, 20, 281567
sift, sim_fast, 21, 281675
sift, sim_fast, 22, 279320
sift, sim_fast, 23, 275455
sift, sim_fast, 24, 280627
sift, sim_fast, 25, 280658
sift, sim_fast, 26, 280242
sift, sim_fast, 27, 274826
sift, sim_fast, 28, 281177
sift, sim_fast, 29, 278966
sift, sim_fast, 30, 280172
sift, sqcif, 1, 14068819
sift, sqcif, 2, 14091863
sift, sqcif, 3, 14096524
sift, sqcif, 4, 14076089
sift, sqcif, 5, 14086597
sift, sqcif, 6, 14100088
sift, sqcif, 7, 14077487
sift, sqcif, 8, 14068173
sift, sqcif, 9, 14089004
sift, sqcif, 10, 14073500
sift, sqcif, 11, 14119459
sift, sqcif, 12, 14058385
sift, sqcif, 13, 14070836
sift, sqcif, 14, 14053901
sift, sqcif, 15, 14056049
sift, sqcif, 16, 14047622
sift, sqcif, 17, 14057290
sift, sqcif, 18, 14061495
sift, sqcif, 19, 14061383
sift, sqcif, 20, 14062550
sift, sqcif, 21, 14063125
sift, sqcif, 22, 14069874
sift, sqcif, 23, 14059248
sift, sqcif, 24, 14073208
sift, sqcif, 25, 14070483
sift, sqcif, 26, 14048822
sift, sqcif, 27, 14064848
sift, sqcif, 28, 14070478
sift, sqcif, 29, 14106874
sift, sqcif, 30, 14057353
sift, vga, 1, 402389799
sift, vga, 2, 402481882
sift, vga, 3, 402438591
sift, vga, 4, 402456551
sift, vga, 5, 402475460
sift, vga, 6, 402316080
sift, vga, 7, 402404806
sift, vga, 8, 402459915
sift, vga, 9, 402308340
sift, vga, 10, 402338473
sift, vga, 11, 402308415
sift, vga, 12, 402474485
sift, vga, 13, 402424150
sift, vga, 14, 402360783
sift, vga, 15, 402364140
sift, vga, 16, 402375088
sift, vga, 17, 402264722
sift, vga, 18, 402325901
sift, vga, 19, 402377884
sift, vga, 20, 402518019
sift, vga, 21, 402448887
sift, vga, 22, 402673908
sift, vga, 23, 402384355
sift, vga, 24, 402405965
sift, vga, 25, 402339393
sift, vga, 26, 402455496
sift, vga, 27, 402353490
sift, vga, 28, 402318661
sift, vga, 29, 402427489
sift, vga, 30, 402779973
stitch, cif, 1, 68643122
stitch, cif, 2, 68625052
stitch, cif, 3, 68619066
stitch, cif, 4, 68652801
stitch, cif, 5, 68573098
stitch, cif, 6, 68591908
stitch, cif, 7, 68591446
stitch, cif, 8, 68561208
stitch, cif, 9, 68598348
stitch, cif, 10, 68574622
stitch, cif, 11, 68546650
stitch, cif, 12, 68527169
stitch, cif, 13, 68606859
stitch, cif, 14, 68645437
stitch, cif, 15, 68604417
stitch, cif, 16, 68649192
stitch, cif, 17, 68535780
stitch, cif, 18, 68613555
stitch, cif, 19, 68634553
stitch, cif, 20, 68607245
stitch, cif, 21, 68590644
stitch, cif, 22, 68571652
stitch, cif, 23, 68618815
stitch, cif, 24, 68601926
stitch, cif, 25, 68482852
stitch, cif, 26, 68593581
stitch, cif, 27, 68604551
stitch, cif, 28, 68525333
stitch, cif, 29, 68604136
stitch, cif, 30, 68589617
stitch, qcif, 1, 15215843
stitch, qcif, 2, 15226254
stitch, qcif, 3, 15217618
stitch, qcif, 4, 15212782
stitch, qcif, 5, 15259333
stitch, qcif, 6, 15265243
stitch, qcif, 7, 15216542
stitch, qcif, 8, 15308479
stitch, qcif, 9, 15239637
stitch, qcif, 10, 15226536
stitch, qcif, 11, 15221110
stitch, qcif, 12, 15246841
stitch, qcif, 13, 15208385
stitch, qcif, 14, 15243455
stitch, qcif, 15, 15252251
stitch, qcif, 16, 15246723
stitch, qcif, 17, 15245617
stitch, qcif, 18, 15232406
stitch, qcif, 19, 15214711
stitch, qcif, 20, 15241607
stitch, qcif, 21, 15234097
stitch, qcif, 22, 15250039
stitch, qcif, 23, 15239622
stitch, qcif, 24, 15250381
stitch, qcif, 25, 15223706
stitch, qcif, 26, 15252793
stitch, qcif, 27, 15229279
stitch, qcif, 28, 15249160
stitch, qcif, 29, 15213581
stitch, qcif, 30, 15225807
stitch, sim, 1, 55821
stitch, sim, 2, 55924
stitch, sim, 3, 55853
