benchamrk, data-size, run, duration
texture_synthesis, qcif, 2, 3781668
texture_synthesis, qcif, 3, 3755482
texture_synthesis, qcif, 4, 3768917
texture_synthesis, qcif, 5, 3740691
texture_synthesis, sim, 1, 992167
texture_synthesis, sim, 2, 732451
texture_synthesis, sim, 3, 816170
texture_synthesis, sim, 4, 753455
texture_synthesis, sim, 5, 752495
texture_synthesis, sim_fast, 1, 684152
texture_synthesis, sim_fast, 2, 171081
texture_synthesis, sim_fast, 3, 104774
texture_synthesis, sim_fast, 4, 104887
texture_synthesis, sim_fast, 5, 104887
texture_synthesis, sqcif, 1, 24341816
texture_synthesis, sqcif, 2, 24432238
texture_synthesis, sqcif, 3, 24338200
texture_synthesis, sqcif, 4, 24378534
texture_synthesis, sqcif, 5, 24386758
texture_synthesis, vga, 1, 34190034
texture_synthesis, vga, 2, 34151686
texture_synthesis, vga, 3, 34171590
texture_synthesis, vga, 4, 34188666
texture_synthesis, vga, 5, 34297061
tracking, cif, 1, 52934910
tracking, cif, 2, 52877290
tracking, cif, 3, 52956685
tracking, cif, 4, 52882983
tracking, cif, 5, 52882094
tracking, qcif, 1, 11396845
tracking, qcif, 2, 11387798
tracking, qcif, 3, 11471702
tracking, qcif, 4, 11376767
tracking, qcif, 5, 11411333
tracking, sim, 1, 959123
tracking, sim, 2, 612746
tracking, sim, 3, 627956
tracking, sim, 4, 737760
tracking, sim, 5, 1556877
tracking, sim_fast, 1, 1087757
tracking, sim_fast, 2, 488475
tracking, sim_fast, 3, 253369
tracking, sim_fast, 4, 652787
tracking, sim_fast, 5, 230712
tracking, sqcif, 1, 3675545
tracking, sqcif, 2, 3586211
tracking, sqcif, 3, 3601688
tracking, sqcif, 4, 3618053
tracking, sqcif, 5, 3600122
tracking, vga, 1, 162481733
tracking, vga, 2, 162478373
tracking, vga, 3, 162514146
tracking, vga, 4, 162499019
tracking, vga, 5, 162416466
