benchamrk, data-size, run, duration
localization, sqcif, 24, 3220248
localization, sqcif, 25, 3167030
localization, sqcif, 26, 3154202
localization, sqcif, 27, 3192405
localization, sqcif, 28, 3120367
localization, sqcif, 29, 3249883
localization, sqcif, 30, 3194245
localization, vga, 1, 287069266
localization, vga, 2, 287439347
localization, vga, 3, 294418986
localization, vga, 4, 286071320
localization, vga, 5, 293661428
localization, vga, 6, 294462926
localization, vga, 7, 286507236
localization, vga, 8, 293356530
localization, vga, 9, 287083503
localization, vga, 10, 291479035
localization, vga, 11, 293348287
localization, vga, 12, 286881222
localization, vga, 13, 286426239
localization, vga, 14, 289012150
localization, vga, 15, 286288427
localization, vga, 16, 286994191
localization, vga, 17, 286472926
localization, vga, 18, 293470295
localization, vga, 19, 285986527
localization, vga, 20, 294308258
localization, vga, 21, 286673992
localization, vga, 22, 292331491
localization, vga, 23, 286735973
localization, vga, 24, 287195017
localization, vga, 25, 293168185
localization, vga, 26, 287247496
localization, vga, 27, 287060409
localization, vga, 28, 286458201
localization, vga, 29, 286667632
localization, vga, 30, 286614468
mser, cif, 1, 47940780
mser, cif, 2, 45876680
mser, cif, 3, 46005568
mser, cif, 4, 45692765
mser, cif, 5, 45782593
mser, cif, 6, 45997563
mser, cif, 7, 45725985
mser, cif, 8, 45923420
mser, cif, 9, 45803477
mser, cif, 10, 45828611
mser, cif, 11, 45963784
mser, cif, 12, 45850390
mser, cif, 13, 46147997
mser, cif, 14, 45755252
mser, cif, 15, 45776701
mser, cif, 16, 45776634
mser, cif, 17, 45826350
mser, cif, 18, 45742162
mser, cif, 19, 48025046
mser, cif, 20, 45770162
mser, cif, 21, 47993914
mser, cif, 22, 45965456
mser, cif, 23, 45813846
mser, cif, 24, 48068310
mser, cif, 25, 47834508
mser, cif, 26, 48009557
mser, cif, 27, 45874598
mser, cif, 28, 45841697
mser, cif, 29, 50120207
mser, cif, 30, 47752154
mser, qcif, 1, 8869620
mser, qcif, 2, 8909172
mser, qcif, 3, 8492014
mser, qcif, 4, 8581029
mser, qcif, 5, 8782583
mser, qcif, 6, 8803373
mser, qcif, 7, 8535168
mser, qcif, 8, 8515173
mser, qcif, 9, 8812921
mser, qcif, 10, 8600137
mser, qcif, 11, 8736110
mser, qcif, 12, 8562834
mser, qcif, 13, 8654945
mser, qcif, 14, 8662979
mser, qcif, 15, 8580242
mser, qcif, 16, 8588186
mser, qcif, 17, 8630040
mser, qcif, 18, 8790388
mser, qcif, 19, 8540417
mser, qcif, 20, 8795176
mser, qcif, 21, 8768091
mser, qcif, 22, 8762105
mser, qcif, 23, 8748942
mser, qcif, 24, 8564762
mser, qcif, 25, 8728661
mser, qcif, 26, 8603028
mser, qcif, 27, 8654288
mser, qcif, 28, 8501556
mser, qcif, 29, 8612128
mser, qcif, 30, 8690477
mser, sim, 1, 922263
mser, sim, 2, 912655
mser, sim, 3, 920159
mser, sim, 4, 948654
mser, sim, 5, 968840
mser, sim, 6, 958424
mser, sim, 7, 865399
mser, sim, 8, 914816
mser, sim, 9, 924654
mser, sim, 10, 939005
mser, sim, 11, 894379
mser, sim, 12, 958910
mser, sim, 13, 924900
mser, sim, 14, 878421
mser, sim, 15, 813058
mser, sim, 16, 838401
mser, sim, 17, 875852
mser, sim, 18, 884485
mser, sim, 19, 891513
mser, sim, 20, 1024321
mser, sim, 21, 873309
mser, sim, 22, 1038612
mser, sim, 23, 836395
mser, sim, 24, 945966
mser, sim, 25, 896886
mser, sim, 26, 911078
mser, sim, 27, 860213
mser, sim, 28, 892948
mser, sim, 29, 926773
mser, sim, 30, 893834
mser, sim_fast, 1, 265686
mser, sim_fast, 2, 370990
mser, sim_fast, 3, 267076
mser, sim_fast, 4, 254840
mser, sim_fast, 5, 309968
mser, sim_fast, 6, 284093
mser, sim_fast, 7, 280188
